wav_filename,wav_filesize,transcript
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/denise/denise_fongbe_corp015_112.wav,2.2688125,mawu ni na mi gbigbɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/denise/denise_fongbe_corp015_113.wav,2.1326875,a nɔ blo gbangan din
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/denise/denise_fongbe_corp015_114.wav,1.5655,dεdε sia
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/denise/denise_fongbe_corp015_115.wav,2.1326875,e ɖo gankpa ɔ mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/denise/denise_fongbe_corp015_116.wav,1.9285,e gbo mi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/denise/denise_fongbe_corp015_117.wav,2.427625,e gblɔn kudan
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/denise/denise_fongbe_corp015_118.wav,3.1763125,e jε adan gblɔn nu kεntɔ tɔn ji
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/denise/denise_fongbe_corp015_119.wav,2.155375,e nyi nukplɔnmεtɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/denise/denise_fongbe_corp015_120.wav,2.2688125,e ɖo do gɔngɔn ɖe mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/denise/denise_fongbe_corp015_121.wav,1.3613125,tɔ ɔ gɔngɔn
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/denise/denise_fongbe_corp015_122.wav,1.65625,zin gɔngɔn
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/denise/denise_fongbe_corp015_123.wav,2.2688125,e ɖi sa gbɔn toxo ɔ mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/denise/denise_fongbe_corp015_124.wav,3.0855625,vi ce ɖo sa ɖi wε ɖo gbεnde mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/denise/denise_fongbe_corp015_125.wav,2.5410625,e gblɔn adan ɖɔ emi na blo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/denise/denise_fongbe_corp015_126.wav,2.2688125,e sa bogbe ɖo ye
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/denise/denise_fongbe_corp015_127.wav,3.9476875,e kanbyɔ mi ɖɔ hwetεnu tɔ ce na wa aji
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/denise/denise_fongbe_corp015_128.wav,2.3141875,akwε ɖasi tɔn kpɔ gbobli
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/denise/denise_fongbe_corp015_129.wav,3.199,akwε ɖo tɔ ce sin vatε mε gbidii
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/denise/denise_fongbe_corp015_130.wav,1.6335625,e ɖɔ a na wa
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/denise/denise_fongbe_corp015_131.wav,2.0873125,e ɖɔ nu mi ɖɔ tɔ tɔn na wa
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/denise/denise_fongbe_corp015_132.wav,1.8150625,un ɖu lan ɖee a xɔ ɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/denise/denise_fongbe_corp015_133.wav,1.9058125,un su ɖaxo sɔ we
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/denise/denise_fongbe_corp015_134.wav,1.973875,nyibu klo hu lεngbɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/denise/denise_fongbe_corp015_135.wav,1.8150625,totεmε a xwe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/denise/denise_fongbe_corp015_136.wav,1.5428125,wema elɔ ɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/denise/denise_fongbe_corp015_137.wav,1.4520625,mε elɔ lε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/denise/denise_fongbe_corp015_138.wav,9.0750625,e kan byɔ ahwlikpɔnuwa ɖɔ axi wε xwe aji nukanbyɔ ɔ xo wε nɔ gɔ nu we a
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/denise/denise_fongbe_corp015_139.wav,1.6789375,mε gɔn a xwe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/denise/denise_fongbe_corp015_140.wav,1.1344375,mε tɔn wε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/denise/denise_fongbe_corp015_141.wav,1.0890625,mε wε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/denise/denise_fongbe_corp015_142.wav,1.6335625,mε e un ɖɔ xo na ɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_001.wav,1.54275,un na ye sin
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_002.wav,4.288,gbogbo e mi ɖɔ xo nε ɔ un sɔ mɔ ε gbeɖe a
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_003.wav,2.0873125,un glo e
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_004.wav,2.38225,wutu tɔn sun glo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_005.wav,2.8133125,e gba gbe ala bi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_006.wav,2.56375,afɔdomε ce gbidi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_007.wav,2.699875,dawe elɔ ɖi ga kaka
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_008.wav,2.2915,e hεn do ɔ gblo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_009.wav,2.1326875,gblo ali nε ɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_010.wav,2.3595625,nusunnu ɔ ci gbεdε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_011.wav,1.883125,ze gbe yi ji
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_012.wav,2.3141875,ye ɖo gan yɔyɔ na ɖo wε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_013.wav,2.3595625,xo ɔ gɔndɔn do mi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_014.wav,2.790625,e kplε yi kpo ka kpo go kpo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_015.wav,2.20075,e tiin ɖazɔmε a
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_016.wav,2.064625,a ko se a wε a
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_017.wav,1.9058125,e ko mɔ ε a
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_018.wav,2.0419375,un ko ɖu nu a
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_019.wav,6.602125,gudunɔ damlɔ bo fɔn bo mɔ to ɖo zan ji aɖawun ɖazɔnsi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_020.wav,2.427625,mε ɖebu sin xomε a
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_021.wav,2.4049375,vi towe lε lo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_022.wav,2.2688125,dada ce gba go
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_023.wav,3.062875,e glɔn gbɔ tɔn lε do kpa mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_024.wav,3.3124375,akpa tε xwe e hɔn jε gbe do
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_025.wav,2.1326875,e ji gbɔn to
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_026.wav,3.925,vi tɔn ku wε zɔn bɔ e lε ji vi ɖevo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_027.wav,2.6545,fun kɔ sin nukun ce ji nu mi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_028.wav,3.153625,e ɖo anɔ gbanjangbanjan
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_029.wav,3.6300625,nya bonɔ elɔ ɖo afɔ gεjεgεjε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_030.wav,2.8133125,maga su kpɔ gbεgbε ɖaxi mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_031.wav,2.6318125,e ɖo avi ya wε ɖo gbεmε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_032.wav,2.6771875,yovozεn ɔ klo kaka bo ci gbawun
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_033.wav,4.5375625,ye zan nu ɖo nuwiwa ɔ do mε kaka bɔ e gbe lu
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_034.wav,1.8150625,gbe tɔn xla
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_035.wav,5.422375,kɔta we nɔ nɔ kpɔ a ɖe na nyi kɔta ɖe na nyi gbakwεgbakwε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_036.wav,2.881375,gbεtɔ ɖo gbagba ɖo hun ɔ mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_037.wav,2.11,a nɔ mɔ ε gbɔ a
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_038.wav,1.9285,ye klan gbe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_039.wav,2.2688125,un se mɔto towe gbe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_040.wav,1.883125,un se xo towe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_041.wav,2.336875,e gblɔn xo ɔ nu mi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_042.wav,2.155375,mi byɔ xwegbe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_043.wav,1.9285,gle ɔ su gbe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_044.wav,1.9058125,gbehan su gle ɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_045.wav,1.883125,sin ɔ gba gbe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_046.wav,2.2234375,tɔ ɔ gba jinukun lε bi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_047.wav,4.0384375,un na sε wema elɔ do nɔvi ce gbɔn posu
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_048.wav,2.4503125,e ɖo ganbaɖa nu mi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_049.wav,2.4503125,zingidi gεyin wε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_050.wav,2.11,nu gεyingεyin
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_051.wav,3.4485625,akwε e ɖasi ce ɔ bi vɔ gbidigbidi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_052.wav,2.064625,azɔn gbε do mi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_053.wav,2.427625,e ɖo geɖee
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_054.wav,2.20075,e nyi gεn
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_055.wav,2.1326875,e dan hun gbɔn fi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_056.wav,2.4503125,nɔcyɔvi ɔ nɔ sa lele
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_057.wav,1.701625,hwε lo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_058.wav,2.2234375,e wa lobo ɖu nu
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_059.wav,2.0873125,un wa bε yi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_060.wav,2.1326875,e jε gle ɖo fi ε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_061.wav,2.7225625,nu ci kɔ ni bɔ e ganja
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_062.wav,2.4956875,e gan jε azinkpo mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_063.wav,1.7243125,jonɔ wε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_064.wav,2.5410625,dosu wun sin nu jonɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_065.wav,1.9058125,gla se a
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_066.wav,1.5428125,mi gla
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_067.wav,1.6789375,nyε we
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_068.wav,1.8150625,ye ɖo fi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_069.wav,2.3595625,wemaxɔmεvi wε nu mi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_070.wav,2.74525,nutε hwε a nɔ kplɔn ɖo wemaxɔmε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_071.wav,1.8604375,ye wε ɖu we
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_072.wav,2.609125,e sɔgbe gbannana
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_073.wav,1.6335625,towe gbε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_074.wav,2.74525,mi gbeje xo ɔ kpɔn ganji
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_075.wav,2.01925,hwezivɔ gbε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp011_076.wav,2.8133125,e gba jε mε nu xo ɔ ganji a
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_001.wav,3.53925,nu nε a blo ɔ e gble xomε nu mi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_002.wav,2.4049375,e gble xomε do mi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_003.wav,4.242625,gbowele sin xomε bo syɔ hun ɖo tɔ ji
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_004.wav,3.153625,adɔn gεnnyigεnnyi ɖie jayi e
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_005.wav,1.6789375,un gɔ xo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_006.wav,1.8150625,xo gɔ mi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_007.wav,2.56375,e gbε ɖɔ ye kun blo mɔ o
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_008.wav,2.1780625,e do gesi mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_009.wav,2.2688125,e ɖo glagla blo wε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_010.wav,2.1780625,e ɖo glagla ɖu wε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_011.wav,2.881375,kεkε tɔn sin gan nɔ ɖɔ glεwun
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_012.wav,2.518375,nu gangan wε blo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_013.wav,1.9965625,nε a blo gbɔn
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_014.wav,2.336875,e blo ɖo ganji
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_015.wav,2.2688125,e blo ɖo gan tɔn ji
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_016.wav,2.20075,e blo ganji
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_017.wav,2.2688125,e blo ganji tɔn
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_018.wav,2.8133125,e blo gadagada bo jayi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_019.wav,2.881375,e nɔ blo gangannagansu din
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_020.wav,2.11,e nɔ ge nu din
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_021.wav,2.74525,ye ɖo zingidi ɖu wε gannyii
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_022.wav,2.473,nabi wε nyi ga tɔn
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_023.wav,2.2234375,akwε gbo vε mi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_024.wav,2.7225625,nɔvi ce na wa godogodo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_025.wav,1.8604375,asi towe lo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_026.wav,4.74175,ye bli awinnya gidigbaja ɖe do su yɔ ɔ na
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_027.wav,2.56375,vi lε mi ɖu xwe ganji
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_028.wav,1.9511875,kinikini nɔ go
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_029.wav,2.518375,fevi ɔ do dε gblεlεε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_030.wav,1.6789375,vi tɔn ɖie a mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_031.wav,2.0873125,mi mɔ xwe fufo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_032.wav,2.609125,fufo nu azɔ ɔ tɔin ɖie
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_033.wav,3.28975,e wa yi gbe ɖɔ emi wu wε sɔn
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_034.wav,3.8115625,ganxixo nabi a na do fo azɔ ɔ na
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_035.wav,3.698125,ganxixo nabi mε a na fo azɔ ɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_036.wav,1.9965625,un ɖo na fo wε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_037.wav,1.8150625,e na gbeta
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_038.wav,2.881375,ye gbo e do dajo kɔn
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_039.wav,3.3578125,a wa fi hweɖebunu ɔ mi nɔ ɖu nu
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_040.wav,2.790625,nɔ ce kplan mi yi dɔn azɔn ɖokpo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_041.wav,2.2688125,xo ɔ gbɔjɔ lanmε nu mi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_042.wav,1.9058125,lanmε ce gbɔjɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_043.wav,2.3141875,e yi i dasi ce gannugannu
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_044.wav,4.92325,e xa gblagada ɔ e nɔ lε xa klobotwe ou go dwee
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_045.wav,2.155375,ahan elɔ gla
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_046.wav,3.153625,jɔhɔn gbagbagugu ɖe nyi sɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_047.wav,2.8133125,hwezivɔ glala ɖe wε hun egbe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_048.wav,2.064625,un jɔ fun de mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_049.wav,1.792375,gbεmε fa
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_050.wav,2.609125,hanlan kpɔnwun wo nu nu mi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_051.wav,2.699875,e xuxu hɔn nu mi gogogo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_052.wav,4.424125,e gba nu mi kpo kwin kpo bε ci gɔɖɔɖɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_053.wav,5.2635625,jɔhɔn gbε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_054.wav,4.424125,gbε ɔ tɔdema wε e nɔ xo yi ɖisi e nɔ xo yi amyɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_055.wav,1.747,jɔhɔn gbε ba kpo ɖo gokle mɔ a
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_056.wav,1.973875,nukɔn ce ɖo go
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_057.wav,3.199,e nɔ wu go ɖo nukɔn bo nɔ ze hwla a
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_058.wav,2.6318125,gingin wu tɔn ganji ni mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_059.wav,2.20075,e gingin nεgbe do do wu
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_060.wav,2.5410625,un gingin afɔ do kɔ mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_061.wav,3.4939375,un gin biki ce do wema ɔ ji
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_062.wav,2.3141875,un na nyi ajotɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_063.wav,4.0838125,ye ɖo gbojlaka ɖu wε bo jayi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_064.wav,4.968625,tɔ tɔn kpo nɔvi tɔn lε kpan hεn kεɖεε govi tɔn
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_065.wav,2.7679375,e gli hun tɔn ɖo hɔn to
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/dolores/dolores_fongbe_corp012_066.wav,3.062875,e wa gɔa hun ɖo tɔ ɔ to
